epoch,model,seq_len,pred_len,data,batch_size,train_loss,vali_loss,test_loss,time_cost,learning_rate,date
757,GLinear,336,24,ETTh1,16,0.19029,0.42909,0.31399,8.91,0.0,2025-04-19 15:33:38
758,GLinear,336,24,ETTh1,16,0.19021,0.42857,0.31399,8.92,0.0,2025-04-19 15:33:46
759,GLinear,336,24,ETTh1,16,0.1903,0.42822,0.31399,8.81,0.0,2025-04-19 15:33:55
760,GLinear,336,24,ETTh1,16,0.19026,0.42864,0.31399,8.8,0.0,2025-04-19 15:34:04
761,GLinear,336,24,ETTh1,16,0.19025,0.429,0.31399,8.87,0.0,2025-04-19 15:34:13
762,GLinear,336,24,ETTh1,16,0.1902,0.42937,0.31399,9.08,0.0,2025-04-19 15:34:22
763,GLinear,336,24,ETTh1,16,0.19029,0.42961,0.31399,8.94,0.0,2025-04-19 15:34:31
764,GLinear,336,24,ETTh1,16,0.19031,0.42953,0.31399,9.12,0.0,2025-04-19 15:34:40
765,GLinear,336,24,ETTh1,16,0.19034,0.42883,0.31399,8.83,0.0,2025-04-19 15:34:49
766,GLinear,336,24,ETTh1,16,0.19031,0.42897,0.31399,8.74,0.0,2025-04-19 15:34:58
767,GLinear,336,24,ETTh1,16,0.19032,0.42919,0.31399,8.99,0.0,2025-04-19 15:35:07
768,GLinear,336,24,ETTh1,16,0.19027,0.42962,0.31399,8.78,0.0,2025-04-19 15:35:15
769,GLinear,336,24,ETTh1,16,0.1903,0.42915,0.31399,8.83,0.0,2025-04-19 15:35:24
770,GLinear,336,24,ETTh1,16,0.19031,0.42891,0.31399,9.06,0.0,2025-04-19 15:35:33
771,GLinear,336,24,ETTh1,16,0.19026,0.42887,0.31399,9.14,0.0,2025-04-19 15:35:42
772,GLinear,336,24,ETTh1,16,0.19022,0.42938,0.31399,8.87,0.0,2025-04-19 15:35:51
773,GLinear,336,24,ETTh1,16,0.19021,0.42818,0.31399,8.62,0.0,2025-04-19 15:36:00
774,GLinear,336,24,ETTh1,16,0.19024,0.42948,0.31399,8.78,0.0,2025-04-19 15:36:09
775,GLinear,336,24,ETTh1,16,0.19035,0.42899,0.31399,8.82,0.0,2025-04-19 15:36:18
776,GLinear,336,24,ETTh1,16,0.19028,0.42899,0.31399,8.74,0.0,2025-04-19 15:36:26
777,GLinear,336,24,ETTh1,16,0.19036,0.42962,0.31399,8.94,0.0,2025-04-19 15:36:35
778,GLinear,336,24,ETTh1,16,0.19026,0.42839,0.31399,8.73,0.0,2025-04-19 15:36:44
779,GLinear,336,24,ETTh1,16,0.19028,0.4289,0.31399,8.67,0.0,2025-04-19 15:36:53
780,GLinear,336,24,ETTh1,16,0.19024,0.42941,0.31399,8.87,0.0,2025-04-19 15:37:01
781,GLinear,336,24,ETTh1,16,0.19022,0.42864,0.31399,8.54,0.0,2025-04-19 15:37:10
782,GLinear,336,24,ETTh1,16,0.1902,0.42959,0.31399,8.59,0.0,2025-04-19 15:37:19
783,GLinear,336,24,ETTh1,16,0.19029,0.42936,0.31399,8.63,0.0,2025-04-19 15:37:27
784,GLinear,336,24,ETTh1,16,0.19025,0.42927,0.31399,9.08,0.0,2025-04-19 15:37:36
785,GLinear,336,24,ETTh1,16,0.19027,0.42878,0.31399,9.22,0.0,2025-04-19 15:37:46
786,GLinear,336,24,ETTh1,16,0.19028,0.42856,0.31399,8.97,0.0,2025-04-19 15:37:55
787,GLinear,336,24,ETTh1,16,0.19028,0.42886,0.31399,8.71,0.0,2025-04-19 15:38:03
788,GLinear,336,24,ETTh1,16,0.19027,0.4295,0.31399,8.57,0.0,2025-04-19 15:38:12
789,GLinear,336,24,ETTh1,16,0.19022,0.42958,0.31399,8.81,0.0,2025-04-19 15:38:21
790,GLinear,336,24,ETTh1,16,0.19028,0.42924,0.31399,8.77,0.0,2025-04-19 15:38:29
791,GLinear,336,24,ETTh1,16,0.19029,0.42867,0.31399,8.71,0.0,2025-04-19 15:38:38
792,GLinear,336,24,ETTh1,16,0.19031,0.42931,0.31399,8.94,0.0,2025-04-19 15:38:47
793,GLinear,336,24,ETTh1,16,0.19032,0.42924,0.31399,8.85,0.0,2025-04-19 15:38:56
794,GLinear,336,24,ETTh1,16,0.19031,0.42897,0.31399,8.88,0.0,2025-04-19 15:39:05
795,GLinear,336,24,ETTh1,16,0.19024,0.42909,0.31399,8.95,0.0,2025-04-19 15:39:14
796,GLinear,336,24,ETTh1,16,0.19026,0.42952,0.31399,8.81,0.0,2025-04-19 15:39:23
797,GLinear,336,24,ETTh1,16,0.19023,0.42953,0.31399,8.95,0.0,2025-04-19 15:39:31
798,GLinear,336,24,ETTh1,16,0.19025,0.42885,0.31399,8.79,0.0,2025-04-19 15:39:40
799,GLinear,336,24,ETTh1,16,0.19025,0.42955,0.31399,8.92,0.0,2025-04-19 15:39:49
800,GLinear,336,24,ETTh1,16,0.19027,0.42901,0.31399,8.72,0.0,2025-04-19 15:39:58
